1.67518893e-02 -6.76636003e-02 3.12639160e-02 4.08832986e-02 2.44304297e-04 2.24632678e-04 7.66935256e-05 2.71078308e-05 2.84734897e-04 2.17
1.93199212e-02 -6.99829135e-02 3.08377298e-02 4.17559933e-02 2.44043316e-04 2.28007327e-04 7.77578121e-05 2.77689362e-05 2.88113160e-04 2.18
2.18879531e-02 -7.23022267e-02 3.04115436e-02 4.26286881e-02 2.43782335e-04 2.31381975e-04 7.88220986e-05 2.84300416e-05 2.90958028e-04 2.19
2.44559850e-02 -7.46215398e-02 2.99853573e-02 4.35013828e-02 2.43521354e-04 2.34756623e-04 7.98863851e-05 2.90911470e-05 2.93562217e-04 2.2
2.70240169e-02 -7.69408530e-02 2.95591711e-02 4.43740775e-02 2.43260373e-04 2.38131271e-04 8.09506716e-05 2.97522525e-05 2.96049973e-04 2.21
2.95920488e-02 -7.92601662e-02 2.91329849e-02 4.52467722e-02 2.42999392e-04 2.41505919e-04 8.20149581e-05 3.04133579e-05 2.98424564e-04 2.22
3.21600807e-02 -8.15794794e-02 2.87067987e-02 4.61194669e-02 2.42738412e-04 2.44880567e-04 8.30792445e-05 3.10744633e-05 3.00908257e-04 2.23
3.47281126e-02 -8.38987926e-02 2.82806125e-02 4.69921616e-02 2.42477431e-04 2.48255216e-04 8.41435310e-05 3.17355688e-05 3.03733604e-04 2.24
3.72961445e-02 -8.62181057e-02 2.78544263e-02 4.78648563e-02 2.42216450e-04 2.51629864e-04 8.52078175e-05 3.23966742e-05 3.06741580e-04 2.25
3.98641764e-02 -8.85374189e-02 2.74282400e-02 4.87375510e-02 2.41955469e-04 2.55004512e-04 8.62721040e-05 3.30577796e-05 3.09601259e-04 2.26
4.24322083e-02 -9.08567321e-02 2.70020538e-02 4.96102457e-02 2.41694488e-04 2.58379160e-04 8.73363905e-05 3.37188851e-05 3.12643156e-04 2.27
4.50002402e-02 -9.31760453e-02 2.65758676e-02 5.04829404e-02 2.41433507e-04 2.61753808e-04 8.84006770e-05 3.43799905e-05 3.15552229e-04 2.28
4.75682722e-02 -9.54953585e-02 2.61496814e-02 5.13556351e-02 2.41172526e-04 2.65128456e-04 8.94649635e-05 3.50410959e-05 3.18130902e-04 2.29
5.01363041e-02 -9.78146716e-02 2.57234952e-02 5.22283298e-02 2.40911546e-04 2.68503104e-04 9.05292500e-05 3.57022014e-05 3.20741671e-04 2.3
5.27043360e-02 -1.00133985e-01 2.52973089e-02 5.31010245e-02 2.40650565e-04 2.71877753e-04 9.15935364e-05 3.63633068e-05 3.23736066e-04 2.31
5.52723679e-02 -1.02453298e-01 2.48711227e-02 5.39737192e-02 2.40389584e-04 2.75252401e-04 9.26578229e-05 3.70244122e-05 3.27017956e-04 2.32
5.78403998e-02 -1.04772611e-01 2.44449365e-02 5.48464139e-02 2.40128603e-04 2.78627049e-04 9.37221094e-05 3.76855177e-05 3.30126582e-04 2.33
6.04084317e-02 -1.07091924e-01 2.40187503e-02 5.57191086e-02 2.39867622e-04 2.82001697e-04 9.47863959e-05 3.83466231e-05 3.33351763e-04 2.34
6.29764636e-02 -1.09411238e-01 2.35925641e-02 5.65918033e-02 2.39606641e-04 2.85376345e-04 9.58506824e-05 3.90077285e-05 3.36778366e-04 2.35
6.55444955e-02 -1.11730551e-01 2.31663778e-02 5.74644980e-02 2.39345660e-04 2.88750993e-04 9.69149689e-05 3.96688340e-05 3.39773349e-04 2.36
6.81125274e-02 -1.14049864e-01 2.27401916e-02 5.83371927e-02 2.39084680e-04 2.92125642e-04 9.79792554e-05 4.03299394e-05 3.42260405e-04 2.37
7.06805593e-02 -1.16369177e-01 2.23140054e-02 5.92098874e-02 2.38823699e-04 2.95500290e-04 9.90435419e-05 4.09910448e-05 3.44687319e-04 2.38
7.32485912e-02 -1.18688490e-01 2.18878192e-02 6.00825821e-02 2.38562718e-04 2.98874938e-04 1.00107828e-04 4.16521502e-05 3.47420398e-04 2.39
7.58166231e-02 -1.21007803e-01 2.14616330e-02 6.09552769e-02 2.38301737e-04 3.02249586e-04 1.01172115e-04 4.23132557e-05 3.50196320e-04 2.4
7.83846550e-02 -1.23327117e-01 2.10354467e-02 6.18279716e-02 2.38040756e-04 3.05624234e-04 1.02236401e-04 4.29743611e-05 3.52883870e-04 2.41
8.09526869e-02 -1.25646430e-01 2.06092605e-02 6.27006663e-02 2.37779775e-04 3.08998882e-04 1.03300688e-04 4.36354665e-05 3.55677653e-04 2.42
8.35207189e-02 -1.27965743e-01 2.01830743e-02 6.35733610e-02 2.37518794e-04 3.12373531e-04 1.04364974e-04 4.42965720e-05 3.58430083e-04 2.43
8.60887508e-02 -1.30285056e-01 1.97568881e-02 6.44460557e-02 2.37257814e-04 3.15748179e-04 1.05429261e-04 4.49576774e-05 3.61009922e-04 2.44
8.86567827e-02 -1.32604369e-01 1.93307019e-02 6.53187504e-02 2.36996833e-04 3.19122827e-04 1.06493547e-04 4.56187828e-05 3.63582618e-04 2.45
9.12248146e-02 -1.34923683e-01 1.89045157e-02 6.61914451e-02 2.36735852e-04 3.22497475e-04 1.07557834e-04 4.62798883e-05 3.66067986e-04 2.46
9.37928465e-02 -1.37242996e-01 1.84783294e-02 6.70641398e-02 2.36474871e-04 3.25872123e-04 1.08622120e-04 4.69409937e-05 3.68386444e-04 2.47
9.63608784e-02 -1.39562309e-01 1.80521432e-02 6.79368345e-02 2.36213890e-04 3.29246771e-04 1.09686407e-04 4.76020991e-05 3.70444543e-04 2.48
9.89289103e-02 -1.41881622e-01 1.76259570e-02 6.88095292e-02 2.35952909e-04 3.32621419e-04 1.10750693e-04 4.82632046e-05 3.72074924e-04 2.49
1.01496942e-01 -1.44200935e-01 1.71997708e-02 6.96822239e-02 2.35691928e-04 3.35996068e-04 1.11814980e-04 4.89243100e-05 3.73770224e-04 2.5
8.77439621e-03 -2.43366212e-02 -3.05545894e-02 3.80828955e-02 2.74264732e-04 2.48479990e-04 1.70638308e-04 5.96649418e-05 3.43419735e-04 2.51
7.53080500e-03 -2.17685893e-02 -3.28739026e-02 3.76567093e-02 2.75557103e-04 2.48219010e-04 1.74012956e-04 6.07292283e-05 3.44305774e-04 2.52
6.28721380e-03 -1.92005574e-02 -3.51932158e-02 3.72305231e-02 2.76849473e-04 2.47958029e-04 1.77387604e-04 6.17935148e-05 3.45169365e-04 2.53
5.04362259e-03 -1.66325255e-02 -3.75125290e-02 3.68043369e-02 2.78141844e-04 2.47697048e-04 1.80762252e-04 6.28578013e-05 3.45669339e-04 2.54
3.80003138e-03 -1.40644936e-02 -3.98318422e-02 3.63781506e-02 2.79434214e-04 2.47436067e-04 1.84136901e-04 6.39220878e-05 3.45995184e-04 2.55
2.55644017e-03 -1.14964617e-02 -4.21511553e-02 3.59519644e-02 2.80726585e-04 2.47175086e-04 1.87511549e-04 6.49863743e-05 3.46483829e-04 2.56
1.31284896e-03 -8.92842980e-03 -4.44704685e-02 3.55257782e-02 2.82018955e-04 2.46914105e-04 1.90886197e-04 6.60506607e-05 3.47225215e-04 2.57
6.92577524e-05 -6.36039790e-03 -4.67897817e-02 3.50995920e-02 2.83311326e-04 2.46653124e-04 1.94260845e-04 6.71149472e-05 3.48001363e-04 2.58
-1.17433346e-03 -3.79236599e-03 -4.91090949e-02 3.46734058e-02 2.84603696e-04 2.46392144e-04 1.97635493e-04 6.81792337e-05 3.48809428e-04 2.59
-2.41792467e-03 -1.22433408e-03 -5.14284081e-02 3.42472195e-02 2.85896067e-04 2.46131163e-04 2.01010141e-04 6.92435202e-05 3.49566549e-04 2.6
-3.66151587e-03 1.34369782e-03 -5.37477212e-02 3.38210333e-02 2.87188437e-04 2.45870182e-04 2.04384789e-04 7.03078067e-05 3.50392508e-04 2.61
-4.90510708e-03 3.91172973e-03 -5.60670344e-02 3.33948471e-02 2.88480808e-04 2.45609201e-04 2.07759438e-04 7.13720932e-05 3.51660762e-04 2.62
-6.14869829e-03 6.47976164e-03 -5.83863476e-02 3.29686609e-02 2.89773178e-04 2.45348220e-04 2.11134086e-04 7.24363797e-05 3.53167585e-04 2.63
-7.39228950e-03 9.04779355e-03 -6.07056608e-02 3.25424747e-02 2.91065549e-04 2.45087239e-04 2.14508734e-04 7.35006662e-05 3.54596768e-04 2.64
-8.63588071e-03 1.16158255e-02 -6.30249740e-02 3.21162884e-02 2.92357919e-04 2.44826258e-04 2.17883382e-04 7.45649526e-05 3.55849600e-04 2.65
-9.87947192e-03 1.41838574e-02 -6.53442871e-02 3.16901022e-02 2.93650290e-04 2.44565278e-04 2.21258030e-04 7.56292391e-05 3.56807994e-04 2.66
-1.11230631e-02 1.67518893e-02 -6.76636003e-02 3.12639160e-02 2.94942660e-04 2.44304297e-04 2.24632678e-04 7.66935256e-05 3.57260739e-04 2.67
-1.23666543e-02 1.93199212e-02 -6.99829135e-02 3.08377298e-02 2.96235031e-04 2.44043316e-04 2.28007327e-04 7.77578121e-05 3.57794854e-04 2.68
-1.36102455e-02 2.18879531e-02 -7.23022267e-02 3.04115436e-02 2.97527401e-04 2.43782335e-04 2.31381975e-04 7.88220986e-05 3.58739310e-04 2.69
-1.48538368e-02 2.44559850e-02 -7.46215398e-02 2.99853573e-02 2.98819772e-04 2.43521354e-04 2.34756623e-04 7.98863851e-05 3.59511212e-04 2.7
-1.60974280e-02 2.70240169e-02 -7.69408530e-02 2.95591711e-02 3.00112143e-04 2.43260373e-04 2.38131271e-04 8.09506716e-05 3.59672261e-04 2.71
-1.73410192e-02 2.95920488e-02 -7.92601662e-02 2.91329849e-02 3.01404513e-04 2.42999392e-04 2.41505919e-04 8.20149581e-05 3.59420985e-04 2.72
-1.85846104e-02 3.21600807e-02 -8.15794794e-02 2.87067987e-02 3.02696884e-04 2.42738412e-04 2.44880567e-04 8.30792445e-05 3.59107127e-04 2.73
-1.98282016e-02 3.47281126e-02 -8.38987926e-02 2.82806125e-02 3.03989254e-04 2.42477431e-04 2.48255216e-04 8.41435310e-05 3.58906835e-04 2.74
-2.10717928e-02 3.72961445e-02 -8.62181057e-02 2.78544263e-02 3.05281625e-04 2.42216450e-04 2.51629864e-04 8.52078175e-05 3.58886667e-04 2.75
-2.23153840e-02 3.98641764e-02 -8.85374189e-02 2.74282400e-02 3.06573995e-04 2.41955469e-04 2.55004512e-04 8.62721040e-05 3.58823819e-04 2.76
-2.35589752e-02 4.24322083e-02 -9.08567321e-02 2.70020538e-02 3.07866366e-04 2.41694488e-04 2.58379160e-04 8.73363905e-05 3.58789511e-04 2.77
-2.48025664e-02 4.50002402e-02 -9.31760453e-02 2.65758676e-02 3.09158736e-04 2.41433507e-04 2.61753808e-04 8.84006770e-05 3.58795474e-04 2.78
-2.60461576e-02 4.75682722e-02 -9.54953585e-02 2.61496814e-02 3.10451107e-04 2.41172526e-04 2.65128456e-04 8.94649635e-05 3.58500712e-04 2.79
-2.72897488e-02 5.01363041e-02 -9.78146716e-02 2.57234952e-02 3.11743477e-04 2.40911546e-04 2.68503104e-04 9.05292500e-05 3.57833841e-04 2.8
-2.85333400e-02 5.27043360e-02 -1.00133985e-01 2.52973089e-02 3.13035848e-04 2.40650565e-04 2.71877753e-04 9.15935364e-05 3.57274488e-04 2.81
-2.97769313e-02 5.52723679e-02 -1.02453298e-01 2.48711227e-02 3.14328218e-04 2.40389584e-04 2.75252401e-04 9.26578229e-05 3.56704959e-04 2.82
-3.10205225e-02 5.78403998e-02 -1.04772611e-01 2.44449365e-02 3.15620589e-04 2.40128603e-04 2.78627049e-04 9.37221094e-05 3.55985292e-04 2.83
-3.22641137e-02 6.04084317e-02 -1.07091924e-01 2.40187503e-02 3.16912959e-04 2.39867622e-04 2.82001697e-04 9.47863959e-05 3.55377779e-04 2.84
-3.35077049e-02 6.29764636e-02 -1.09411238e-01 2.35925641e-02 3.18205330e-04 2.39606641e-04 2.85376345e-04 9.58506824e-05 3.54398812e-04 2.85
-3.47512961e-02 6.55444955e-02 -1.11730551e-01 2.31663778e-02 3.19497700e-04 2.39345660e-04 2.88750993e-04 9.69149689e-05 3.53122666e-04 2.86
-3.59948873e-02 6.81125274e-02 -1.14049864e-01 2.27401916e-02 3.20790071e-04 2.39084680e-04 2.92125642e-04 9.79792554e-05 3.52123814e-04 2.87
-3.72384785e-02 7.06805593e-02 -1.16369177e-01 2.23140054e-02 3.22082441e-04 2.38823699e-04 2.95500290e-04 9.90435419e-05 3.51770596e-04 2.88
-3.84820697e-02 7.32485912e-02 -1.18688490e-01 2.18878192e-02 3.23374812e-04 2.38562718e-04 2.98874938e-04 1.00107828e-04 3.51918544e-04 2.89
-3.97256609e-02 7.58166231e-02 -1.21007803e-01 2.14616330e-02 3.24667183e-04 2.38301737e-04 3.02249586e-04 1.01172115e-04 3.52401268e-04 2.9
-4.09692521e-02 7.83846550e-02 -1.23327117e-01 2.10354467e-02 3.25959553e-04 2.38040756e-04 3.05624234e-04 1.02236401e-04 3.52742218e-04 2.91
-4.22128433e-02 8.09526869e-02 -1.25646430e-01 2.06092605e-02 3.27251924e-04 2.37779775e-04 3.08998882e-04 1.03300688e-04 3.52917448e-04 2.92
-4.34564346e-02 8.35207189e-02 -1.27965743e-01 2.01830743e-02 3.28544294e-04 2.37518794e-04 3.12373531e-04 1.04364974e-04 3.53134771e-04 2.93
-4.47000258e-02 8.60887508e-02 -1.30285056e-01 1.97568881e-02 3.29836665e-04 2.37257814e-04 3.15748179e-04 1.05429261e-04 3.53451923e-04 2.94
-4.59436170e-02 8.86567827e-02 -1.32604369e-01 1.93307019e-02 3.31129035e-04 2.36996833e-04 3.19122827e-04 1.06493547e-04 3.54290759e-04 2.95
-4.71872082e-02 9.12248146e-02 -1.34923683e-01 1.89045157e-02 3.32421406e-04 2.36735852e-04 3.22497475e-04 1.07557834e-04 3.55759627e-04 2.96
-4.84307994e-02 9.37928465e-02 -1.37242996e-01 1.84783294e-02 3.33713776e-04 2.36474871e-04 3.25872123e-04 1.08622120e-04 3.57797412e-04 2.97
-4.96743906e-02 9.63608784e-02 -1.39562309e-01 1.80521432e-02 3.35006147e-04 2.36213890e-04 3.29246771e-04 1.09686407e-04 3.59876728e-04 2.98
-5.09179818e-02 9.89289103e-02 -1.41881622e-01 1.76259570e-02 3.36298517e-04 2.35952909e-04 3.32621419e-04 1.10750693e-04 3.61930911e-04 2.99
-5.21615730e-02 1.01496942e-01 -1.44200935e-01 1.71997708e-02 3.37590888e-04 2.35691928e-04 3.35996068e-04 1.11814980e-04 3.64228551e-04 3
5.79891788e-03 8.77439621e-03 -2.43366212e-02 -3.05545894e-02 3.30565615e-04 2.74264732e-04 2.48479990e-04 1.70638308e-04 3.42405747e-04 3.01
6.92348996e-03 7.53080500e-03 -2.17685893e-02 -3.28739026e-02 3.31525280e-04 2.75557103e-04 2.48219010e-04 1.74012956e-04 3.43743106e-04 3.02
8.04806203e-03 6.28721380e-03 -1.92005574e-02 -3.51932158e-02 3.32484944e-04 2.76849473e-04 2.47958029e-04 1.77387604e-04 3.45675025e-04 3.03
9.17263411e-03 5.04362259e-03 -1.66325255e-02 -3.75125290e-02 3.33444609e-04 2.78141844e-04 2.47697048e-04 1.80762252e-04 3.48178187e-04 3.04
1.02972062e-02 3.80003138e-03 -1.40644936e-02 -3.98318422e-02 3.34404274e-04 2.79434214e-04 2.47436067e-04 1.84136901e-04 3.50947731e-04 3.05
1.14217783e-02 2.55644017e-03 -1.14964617e-02 -4.21511553e-02 3.35363939e-04 2.80726585e-04 2.47175086e-04 1.87511549e-04 3.53754524e-04 3.06
1.25463503e-02 1.31284896e-03 -8.92842980e-03 -4.44704685e-02 3.36323604e-04 2.82018955e-04 2.46914105e-04 1.90886197e-04 3.56353164e-04 3.07
1.36709224e-02 6.92577524e-05 -6.36039790e-03 -4.67897817e-02 3.37283268e-04 2.83311326e-04 2.46653124e-04 1.94260845e-04 3.58510741e-04 3.08
1.47954945e-02 -1.17433346e-03 -3.79236599e-03 -4.91090949e-02 3.38242933e-04 2.84603696e-04 2.46392144e-04 1.97635493e-04 3.60747849e-04 3.09
1.59200666e-02 -2.41792467e-03 -1.22433408e-03 -5.14284081e-02 3.39202598e-04 2.85896067e-04 2.46131163e-04 2.01010141e-04 3.63240080e-04 3.1
1.70446386e-02 -3.66151587e-03 1.34369782e-03 -5.37477212e-02 3.40162263e-04 2.87188437e-04 2.45870182e-04 2.04384789e-04 3.65682371e-04 3.11
1.81692107e-02 -4.90510708e-03 3.91172973e-03 -5.60670344e-02 3.41121927e-04 2.88480808e-04 2.45609201e-04 2.07759438e-04 3.68336902e-04 3.12
1.92937828e-02 -6.14869829e-03 6.47976164e-03 -5.83863476e-02 3.42081592e-04 2.89773178e-04 2.45348220e-04 2.11134086e-04 3.71236792e-04 3.13
2.04183549e-02 -7.39228950e-03 9.04779355e-03 -6.07056608e-02 3.43041257e-04 2.91065549e-04 2.45087239e-04 2.14508734e-04 3.73961730e-04 3.14
2.15429269e-02 -8.63588071e-03 1.16158255e-02 -6.30249740e-02 3.44000922e-04 2.92357919e-04 2.44826258e-04 2.17883382e-04 3.76274154e-04 3.15
2.26674990e-02 -9.87947192e-03 1.41838574e-02 -6.53442871e-02 3.44960587e-04 2.93650290e-04 2.44565278e-04 2.21258030e-04 3.78461554e-04 3.16
2.37920711e-02 -1.11230631e-02 1.67518893e-02 -6.76636003e-02 3.45920251e-04 2.94942660e-04 2.44304297e-04 2.24632678e-04 3.80939874e-04 3.17
2.49166432e-02 -1.23666543e-02 1.93199212e-02 -6.99829135e-02 3.46879916e-04 2.96235031e-04 2.44043316e-04 2.28007327e-04 3.83307984e-04 3.18
2.60412152e-02 -1.36102455e-02 2.18879531e-02 -7.23022267e-02 3.47839581e-04 2.97527401e-04 2.43782335e-04 2.31381975e-04 3.85459675e-04 3.19
2.71657873e-02 -1.48538368e-02 2.44559850e-02 -7.46215398e-02 3.48799246e-04 2.98819772e-04 2.43521354e-04 2.34756623e-04 3.87667148e-04 3.2
2.82903594e-02 -1.60974280e-02 2.70240169e-02 -7.69408530e-02 3.49758911e-04 3.00112143e-04 2.43260373e-04 2.38131271e-04 3.90100868e-04 3.21
2.94149315e-02 -1.73410192e-02 2.95920488e-02 -7.92601662e-02 3.50718575e-04 3.01404513e-04 2.42999392e-04 2.41505919e-04 3.92940062e-04 3.22
3.05395035e-02 -1.85846104e-02 3.21600807e-02 -8.15794794e-02 3.51678240e-04 3.02696884e-04 2.42738412e-04 2.44880567e-04 3.95694954e-04 3.23
3.16640756e-02 -1.98282016e-02 3.47281126e-02 -8.38987926e-02 3.52637905e-04 3.03989254e-04 2.42477431e-04 2.48255216e-04 3.97981786e-04 3.24
3.27886477e-02 -2.10717928e-02 3.72961445e-02 -8.62181057e-02 3.53597570e-04 3.05281625e-04 2.42216450e-04 2.51629864e-04 4.00038252e-04 3.25
3.39132198e-02 -2.23153840e-02 3.98641764e-02 -8.85374189e-02 3.54557234e-04 3.06573995e-04 2.41955469e-04 2.55004512e-04 4.01797168e-04 3.26
3.50377918e-02 -2.35589752e-02 4.24322083e-02 -9.08567321e-02 3.55516899e-04 3.07866366e-04 2.41694488e-04 2.58379160e-04 4.02983871e-04 3.27
3.61623639e-02 -2.48025664e-02 4.50002402e-02 -9.31760453e-02 3.56476564e-04 3.09158736e-04 2.41433507e-04 2.61753808e-04 4.03775694e-04 3.28
3.72869360e-02 -2.60461576e-02 4.75682722e-02 -9.54953585e-02 3.57436229e-04 3.10451107e-04 2.41172526e-04 2.65128456e-04 4.04316087e-04 3.29
3.84115081e-02 -2.72897488e-02 5.01363041e-02 -9.78146716e-02 3.58395894e-04 3.11743477e-04 2.40911546e-04 2.68503104e-04 4.05025739e-04 3.3
3.95360801e-02 -2.85333400e-02 5.27043360e-02 -1.00133985e-01 3.59355558e-04 3.13035848e-04 2.40650565e-04 2.71877753e-04 4.06349828e-04 3.31
4.06606522e-02 -2.97769313e-02 5.52723679e-02 -1.02453298e-01 3.60315223e-04 3.14328218e-04 2.40389584e-04 2.75252401e-04 4.08058763e-04 3.32
4.17852243e-02 -3.10205225e-02 5.78403998e-02 -1.04772611e-01 3.61274888e-04 3.15620589e-04 2.40128603e-04 2.78627049e-04 4.10092244e-04 3.33
4.29097964e-02 -3.22641137e-02 6.04084317e-02 -1.07091924e-01 3.62234553e-04 3.16912959e-04 2.39867622e-04 2.82001697e-04 4.12599778e-04 3.34
4.40343684e-02 -3.35077049e-02 6.29764636e-02 -1.09411238e-01 3.63194218e-04 3.18205330e-04 2.39606641e-04 2.85376345e-04 4.15329197e-04 3.35
4.51589405e-02 -3.47512961e-02 6.55444955e-02 -1.11730551e-01 3.64153882e-04 3.19497700e-04 2.39345660e-04 2.88750993e-04 4.17916090e-04 3.36
4.62835126e-02 -3.59948873e-02 6.81125274e-02 -1.14049864e-01 3.65113547e-04 3.20790071e-04 2.39084680e-04 2.92125642e-04 4.20281589e-04 3.37
4.74080847e-02 -3.72384785e-02 7.06805593e-02 -1.16369177e-01 3.66073212e-04 3.22082441e-04 2.38823699e-04 2.95500290e-04 4.22666144e-04 3.38
4.85326567e-02 -3.84820697e-02 7.32485912e-02 -1.18688490e-01 3.67032877e-04 3.23374812e-04 2.38562718e-04 2.98874938e-04 4.25234454e-04 3.39
4.96572288e-02 -3.97256609e-02 7.58166231e-02 -1.21007803e-01 3.67992541e-04 3.24667183e-04 2.38301737e-04 3.02249586e-04 4.27690245e-04 3.4
5.07818009e-02 -4.09692521e-02 7.83846550e-02 -1.23327117e-01 3.68952206e-04 3.25959553e-04 2.38040756e-04 3.05624234e-04 4.29687558e-04 3.41
5.19063730e-02 -4.22128433e-02 8.09526869e-02 -1.25646430e-01 3.69911871e-04 3.27251924e-04 2.37779775e-04 3.08998882e-04 4.31086791e-04 3.42
5.30309451e-02 -4.34564346e-02 8.35207189e-02 -1.27965743e-01 3.70871536e-04 3.28544294e-04 2.37518794e-04 3.12373531e-04 4.31854620e-04 3.43
5.41555171e-02 -4.47000258e-02 8.60887508e-02 -1.30285056e-01 3.71831201e-04 3.29836665e-04 2.37257814e-04 3.15748179e-04 4.32416239e-04 3.44
5.52800892e-02 -4.59436170e-02 8.86567827e-02 -1.32604369e-01 3.72790865e-04 3.31129035e-04 2.36996833e-04 3.19122827e-04 4.32973769e-04 3.45
5.64046613e-02 -4.71872082e-02 9.12248146e-02 -1.34923683e-01 3.73750530e-04 3.32421406e-04 2.36735852e-04 3.22497475e-04 4.33255592e-04 3.46
5.75292334e-02 -4.84307994e-02 9.37928465e-02 -1.37242996e-01 3.74710195e-04 3.33713776e-04 2.36474871e-04 3.25872123e-04 4.33236393e-04 3.47
5.86538054e-02 -4.96743906e-02 9.63608784e-02 -1.39562309e-01 3.75669860e-04 3.35006147e-04 2.36213890e-04 3.29246771e-04 4.32772240e-04 3.48
5.97783775e-02 -5.09179818e-02 9.89289103e-02 -1.41881622e-01 3.76629525e-04 3.36298517e-04 2.35952909e-04 3.32621419e-04 4.31928404e-04 3.49
6.09029496e-02 -5.21615730e-02 1.01496942e-01 -1.44200935e-01 3.77589189e-04 3.37590888e-04 2.35691928e-04 3.35996068e-04 4.31335383e-04 3.5
-1.09351345e-02 5.79891788e-03 8.77439621e-03 -2.43366212e-02 3.75485233e-04 3.30565615e-04 2.74264732e-04 2.48479990e-04 4.10192699e-04 3.51
-1.27290686e-02 6.92348996e-03 7.53080500e-03 -2.17685893e-02 3.76322353e-04 3.31525280e-04 2.75557103e-04 2.48219010e-04 4.09016957e-04 3.52
-1.45230028e-02 8.04806203e-03 6.28721380e-03 -1.92005574e-02 3.77159473e-04 3.32484944e-04 2.76849473e-04 2.47958029e-04 4.07764991e-04 3.53
-1.63169370e-02 9.17263411e-03 5.04362259e-03 -1.66325255e-02 3.77996593e-04 3.33444609e-04 2.78141844e-04 2.47697048e-04 4.06812553e-04 3.54
-1.81108712e-02 1.02972062e-02 3.80003138e-03 -1.40644936e-02 3.78833713e-04 3.34404274e-04 2.79434214e-04 2.47436067e-04 4.06035620e-04 3.55
-1.99048053e-02 1.14217783e-02 2.55644017e-03 -1.14964617e-02 3.79670833e-04 3.35363939e-04 2.80726585e-04 2.47175086e-04 4.04981584e-04 3.56
-2.16987395e-02 1.25463503e-02 1.31284896e-03 -8.92842980e-03 3.80507953e-04 3.36323604e-04 2.82018955e-04 2.46914105e-04 4.03934254e-04 3.57
-2.34926737e-02 1.36709224e-02 6.92577524e-05 -6.36039790e-03 3.81345073e-04 3.37283268e-04 2.83311326e-04 2.46653124e-04 4.03256939e-04 3.58
-2.52866078e-02 1.47954945e-02 -1.17433346e-03 -3.79236599e-03 3.82182193e-04 3.38242933e-04 2.84603696e-04 2.46392144e-04 4.02673596e-04 3.59
-2.70805420e-02 1.59200666e-02 -2.41792467e-03 -1.22433408e-03 3.83019313e-04 3.39202598e-04 2.85896067e-04 2.46131163e-04 4.01873450e-04 3.6
-2.88744762e-02 1.70446386e-02 -3.66151587e-03 1.34369782e-03 3.83856433e-04 3.40162263e-04 2.87188437e-04 2.45870182e-04 4.00878459e-04 3.61
